x,y,z
8.3303,9.448,25.24
8.4421,9.5834,25.354
8.5562,9.7109,25.487
8.6717,9.8288,25.639
8.7874,9.9352,25.807
8.9022,10.029,25.992
9.0148,10.107,26.192
9.124,10.169,26.404
9.2285,10.213,26.628
9.327,10.237,26.86
9.418,10.241,27.099
9.5003,10.224,27.341
9.5727,10.184,27.583
9.6338,10.122,27.822
9.6826,10.038,28.056
9.7182,9.9323,28.279
9.7396,9.8058,28.491
9.7462,9.6599,28.686
9.7376,9.4965,28.862
9.7135,9.3176,29.017
9.6739,9.1256,29.149
9.6191,8.9232,29.254
9.5495,8.7133,29.332
9.4658,8.4989,29.382
9.3692,8.2831,29.403
9.2605,8.0688,29.395
9.1414,7.8589,29.359
9.0131,7.6561,29.294
8.8774,7.4629,29.203
8.736,7.2815,29.087
8.5905,7.1137,28.947
8.4428,6.9612,28.786
8.2947,6.8252,28.606
8.1477,6.7067,28.41
8.0036,6.6062,28.199
7.8639,6.5242,27.975
7.7299,6.4609,27.742
7.603,6.4162,27.502
7.4843,6.3899,27.256
7.3749,6.3817,27.008
7.2756,6.391,26.758
7.1871,6.4175,26.51
7.1102,6.4604,26.264
7.0452,6.5192,26.023
6.9926,6.5933,25.788
6.9527,6.682,25.562
6.9256,6.7847,25.345
6.9115,6.9008,25.139
6.9104,7.0295,24.945
6.9223,7.1703,24.766
6.9471,7.3225,24.602
6.9847,7.4854,24.454
7.0347,7.6582,24.325
7.0971,7.8401,24.215
7.1714,8.0303,24.126
7.2573,8.2278,24.058
7.3543,8.4316,24.014
7.4621,8.6404,23.994
7.5799,8.853,23.999
7.7072,9.0678,24.03
7.8433,9.2831,24.088
7.9872,9.4971,24.174
8.1382,9.7078,24.287
8.2952,9.9128,24.43
8.4569,10.11,24.601
8.6222,10.296,24.8
8.7896,10.469,25.026
8.9576,10.626,25.279
9.1244,10.763,25.557
9.2883,10.879,25.857
9.4474,10.969,26.178
9.5995,11.031,26.516
9.7427,11.063,26.868
9.8748,11.063,27.23
9.9936,11.029,27.596
10.097,10.959,27.962
10.183,10.853,28.323
10.25,10.711,28.673
10.296,10.535,29.006
10.32,10.326,29.318
10.321,10.087,29.601
10.298,9.821,29.853
10.25,9.532,30.068
10.178,9.2247,30.244
10.083,8.9041,30.376
9.9649,8.5755,30.464
9.8259,8.2442,30.506
9.6678,7.9155,30.502
9.4925,7.5944,30.454
9.3027,7.2855,30.363
9.101,6.9928,30.231
8.8902,6.7198,30.061
8.6732,6.4694,29.857
8.4528,6.2436,29.622
8.2319,6.0441,29.36
8.0131,5.8717,29.075
7.7989,5.7268,28.77
7.5917,5.6095,28.449
7.3935,5.5193,28.116
7.2061,5.4555,27.775
7.031,5.4172,27.427
6.8697,5.4033,27.077
6.723,5.4127,26.726
6.592,5.4443,26.377
6.4772,5.4968,26.033
6.3792,5.5693,25.694
6.2982,5.6607,25.364
6.2344,5.77,25.045
6.188,5.8966,24.736
6.1589,6.0396,24.442
6.1469,6.1983,24.162
6.1521,6.3723,23.899
6.1741,6.5609,23.653
6.2128,6.7636,23.428
6.2679,6.9801,23.223
6.3391,7.2097,23.041
6.4261,7.4519,22.884
6.5287,7.7062,22.753
6.6465,7.9717,22.649
6.779,8.2476,22.575
6.9258,8.5329,22.532
7.0866,8.8263,22.522
7.2605,9.1263,22.547
7.4471,9.4309,22.608
7.6455,9.7381,22.708
7.8547,10.045,22.847
8.0738,10.35,23.027
8.3014,10.648,23.248
8.536,10.936,23.512
8.776,11.209,23.819
9.0194,11.464,24.167
9.2639,11.695,24.557
9.507,11.897,24.985
9.7461,12.065,25.45
9.978,12.193,25.947
10.199,12.276,26.472
10.407,12.309,27.018
10.597,12.288,27.579
10.766,12.21,28.145
10.911,12.072,28.709
11.027,11.874,29.261
11.112,11.616,29.79
11.162,11.301,30.286
11.176,10.933,30.74
11.152,10.517,31.142
11.088,10.062,31.485
10.986,9.5747,31.761
10.844,9.0659,31.966
10.667,8.5452,32.096
10.454,8.0228,32.152
10.211,7.5085,32.133
9.941,7.0113,32.043
9.648,6.5393,31.886
9.3372,6.099,31.666
9.0133,5.6957,31.391
8.6816,5.3331,31.068
8.3467,5.0135,30.702
8.0134,4.7378,30.302
7.6859,4.506,29.873
7.3679,4.3169,29.423
7.0628,4.1689,28.957
6.7734,4.0597,28.479
6.502,3.9866,27.994
6.2505,3.9471,27.507
6.0201,3.9385,27.02
5.812,3.9581,26.537
5.6266,4.0035,26.059
5.4643,4.0727,25.59
5.3251,4.1637,25.13
5.209,4.2749,24.681
5.1156,4.405,24.246
5.0445,4.553,23.825
4.9954,4.7181,23.419
4.9676,4.8998,23.03
4.9609,5.0977,22.659
4.9745,5.3116,22.308
5.0082,5.5417,21.977
5.0616,5.7879,21.669
5.1342,6.0504,21.384
5.2258,6.3296,21.124
5.3362,6.6256,20.892
5.4652,6.9387,20.688
5.6125,7.2689,20.516
5.7781,7.6163,20.377
5.962,7.9806,20.273
6.1638,8.3614,20.209
6.3836,8.7581,20.185
6.621,9.1694,20.206
6.8759,9.5937,20.274
7.1476,10.029,20.393
7.4358,10.472,20.566
7.7394,10.92,20.796
8.0575,11.369,21.087
8.3887,11.812,21.441
8.731,12.244,21.86
9.0823,12.658,22.346
9.4399,13.045,22.9
9.8004,13.396,23.52
10.16,13.701,24.206
10.514,13.949,24.953
10.858,14.13,25.754
11.185,14.233,26.601
11.49,14.247,27.484
11.765,14.164,28.388
12.005,13.976,29.297
12.202,13.681,30.194
12.35,13.276,31.058
12.443,12.766,31.87
12.475,12.157,32.608
12.443,11.46,33.255
12.345,10.692,33.794
12.18,9.8697,34.213
11.949,9.0142,34.503
11.655,8.1471,34.66
11.304,7.2894,34.685
10.903,6.4608,34.584
10.459,5.6783,34.366
9.9807,4.9556,34.044
9.4782,4.3029,33.631
8.9606,3.7262,33.142
8.4372,3.2282,32.592
7.9163,2.8085,31.995
7.4055,2.4641,31.364
6.9114,2.1903,30.71
6.4393,1.9811,30.043
5.9934,1.8298,29.369
5.5771,1.7294,28.696
5.1923,1.6733,28.027
4.8404,1.6552,27.366
4.5219,1.6693,26.717
4.2366,1.7107,26.08
3.984,1.7749,25.457
3.7631,1.8585,24.849
3.5727,1.9585,24.256
3.4112,2.0727,23.679
3.2774,2.1993,23.118
3.1696,2.3373,22.574
3.0864,2.4859,22.046
3.0263,2.6448,21.535
2.9882,2.814,21.041
2.9708,2.9939,20.564
2.9731,3.1848,20.104
2.9942,3.3877,19.663
3.0336,3.6035,19.24
3.0906,3.8332,18.836
3.1648,4.0781,18.452
3.2562,4.3395,18.089
3.3645,4.6188,17.748
3.4899,4.9175,17.43
3.6327,5.2372,17.137
3.7931,5.5795,16.87
3.9718,5.9458,16.632
4.1692,6.3379,16.425
4.386,6.7571,16.251
4.6232,7.2048,16.114
4.8813,7.6823,16.017
5.1614,8.1904,15.965
5.4643,8.7296,15.962
5.7908,9.3001,16.014
6.1418,9.9012,16.125
6.5177,10.532,16.303
6.9191,11.189,16.555
7.346,11.869,16.888
7.7983,12.566,17.309
8.2751,13.274,17.828
8.775,13.983,18.451
9.2958,14.681,19.186
9.8344,15.354,20.039
10.386,15.983,21.014
10.946,16.549,22.114
11.506,17.028,23.336
12.059,17.394,24.673
12.592,17.622,26.112
13.095,17.683,27.635
13.554,17.554,29.214
13.954,17.214,30.814
14.28,16.649,32.394
14.517,15.855,33.908
14.651,14.839,35.305
14.669,13.62,36.538
14.565,12.232,37.561
14.331,10.717,38.341
13.97,9.1276,38.855
13.486,7.52,39.094
12.889,5.9487,39.065
12.195,4.463,38.79
11.422,3.1025,38.3
10.59,1.895,37.633
9.7204,0.85589,36.83
8.8339,-0.01101,35.931
7.9494,-0.71155,34.972
7.0833,-1.2587,33.983
6.2491,-1.6699,32.988
5.4572,-1.9649,32.004
4.715,-2.1637,31.043
4.0271,-2.2856,30.113
3.3959,-2.3478,29.218
2.8215,-2.3657,28.359
2.3028,-2.3522,27.536
1.8373,-2.318,26.748
1.4218,-2.2718,25.992
1.0524,-2.2205,25.267
0.72511,-2.1696,24.569
0.43564,-2.123,23.898
0.17978,-2.0839,23.252
-0.046591,-2.0545,22.628
-0.24738,-2.0365,22.026
-0.42629,-2.0309,21.443
-0.58675,-2.0385,20.88
-0.73193,-2.0599,20.335
-0.86473,-2.0954,19.808
-0.9878,-2.1453,19.298
-1.1036,-2.2098,18.805
-1.2142,-2.2892,18.328
-1.3217,-2.3837,17.867
-1.4279,-2.4938,17.422
-1.5345,-2.6199,16.993
-1.643,-2.7626,16.58
-1.755,-2.9227,16.183
-1.8718,-3.1008,15.803
-1.9947,-3.2981,15.439
-2.125,-3.5157,15.093
-2.2641,-3.7548,14.766
-2.4131,-4.0169,14.457
-2.5735,-4.3035,14.168
-2.7465,-4.6164,13.901
-2.9335,-4.9575,13.657
-3.1359,-5.3287,13.439
-3.3552,-5.732,13.247
-3.5929,-6.1697,13.086
-3.8505,-6.6438,12.959
-4.1299,-7.1565,12.869
-4.4325,-7.7098,12.822
-4.7603,-8.3055,12.822
-5.1148,-8.945,12.875
-5.4978,-9.6291,12.989
-5.9109,-10.358,13.172
-6.3557,-11.131,13.433
-6.8332,-11.946,13.782
-7.3444,-12.798,14.231
-7.8897,-13.681,14.792
-8.4689,-14.586,15.477
-9.0806,-15.501,16.299
-9.7226,-16.408,17.272
-10.391,-17.287,18.407
-11.081,-18.111,19.712
-11.784,-18.849,21.193
-12.49,-19.462,22.849
-13.188,-19.911,24.671
-13.86,-20.151,26.639
-14.489,-20.138,28.721
-15.054,-19.832,30.873
-15.532,-19.201,33.035
-15.899,-18.227,35.137
-16.131,-16.91,37.098
-16.209,-15.274,38.836
-16.116,-13.364,40.276
-15.841,-11.252,41.356
-15.382,-9.0241,42.036
-14.746,-6.7749,42.303
-13.949,-4.5981,42.174
-13.014,-2.5751,41.69
-11.97,-0.76767,40.914
-10.85,0.78577,39.915
-9.6862,2.0706,38.765
-8.5105,3.0926,37.531
-7.3502,3.8728,36.267
-6.2279,4.4417,35.015
-5.1609,4.8341,33.805
-4.1614,5.0854,32.654
-3.2367,5.2282,31.571
-2.3902,5.2915,30.56
-1.6221,5.2998,29.619
-0.92989,5.273,28.743
-0.3096,5.2272,27.927
0.24408,5.1747,27.166
0.73714,5.125,26.455
1.1759,5.0851,25.787
1.5668,5.0603,25.159
1.9162,5.0542,24.567
2.23,5.0694,24.009
2.5139,5.1077,23.482
2.7733,5.1702,22.984
3.013,5.2576,22.515
3.2375,5.3703,22.073
3.4508,5.5085,21.658
3.6565,5.6723,21.271
3.8581,5.8616,20.911
4.0585,6.0765,20.579
4.2603,6.3169,20.277
4.4659,6.5828,20.005
4.6776,6.874,19.766
4.8973,7.1904,19.56
5.1266,7.5318,19.391
5.3671,7.8978,19.26
5.6202,8.2879,19.17
5.8869,8.7013,19.125
6.1684,9.1368,19.127
6.4652,9.5927,19.181
6.778,10.067,19.289
7.1069,10.557,19.457
7.4519,11.058,19.689
7.8125,11.567,19.988
8.188,12.077,20.358
8.5769,12.582,20.804
8.9774,13.074,21.329
9.387,13.542,21.934
9.8025,13.976,22.62
10.22,14.363,23.387
10.634,14.691,24.231
11.04,14.945,25.147
11.43,15.111,26.126
11.798,15.174,27.157
12.136,15.121,28.223
12.435,14.943,29.306
12.685,14.631,30.382
12.88,14.183,31.428
13.01,13.6,32.417
13.069,12.889,33.322
13.051,12.065,34.117
12.952,11.145,34.782
12.772,10.156,35.298
12.51,9.1218,35.654
12.171,8.0731,35.844
11.762,7.0376,35.871
11.289,6.0414,35.742
10.764,5.107,35.471
10.199,4.2517,35.075
9.6039,3.4876,34.573
8.9923,2.8214,33.986
8.3752,2.2549,33.334
7.7632,1.7856,32.634
7.1654,1.408,31.902
6.5897,1.1144,31.152
6.0421,0.89548,30.395
5.5275,0.74182,29.639
5.0489,0.64383,28.889
4.6084,0.5925,28.151
4.2068,0.5796,27.428
3.8441,0.59787,26.721
3.5195,0.64106,26.031
3.2316,0.70394,25.36
2.9789,0.78222,24.706
2.7592,0.87252,24.071
2.5705,0.97221,23.453
2.4107,1.0794,22.852
2.2776,1.1927,22.269
2.1691,1.3113,21.702
2.0833,1.4348,21.152
2.0184,1.5631,20.618
1.9729,1.6964,20.1
1.9453,1.8353,19.597
1.9343,1.9804,19.11
1.9389,2.1326,18.639
1.9583,2.2928,18.183
1.9917,2.4621,17.743
2.0387,2.6417,17.319
2.099,2.8331,16.911
2.1724,3.0375,16.52
2.2589,3.2565,16.145
2.3587,3.4918,15.788
2.472,3.7449,15.45
2.5993,4.0177,15.13
2.7411,4.312,14.831
2.8982,4.6299,14.554
3.0714,4.9733,14.3
3.2616,5.3443,14.071
3.4699,5.7452,13.87
3.6974,6.178,13.7
3.9455,6.645,13.563
4.2154,7.1481,13.463
4.5087,7.6894,13.406
4.8268,8.2705,13.395
5.1711,8.8928,13.437
5.5433,9.5569,13.538
5.9447,10.263,13.707
6.3765,11.01,13.952
6.8399,11.796,14.282
7.3354,12.616,14.708
7.8635,13.465,15.241
8.4237,14.334,15.893
9.0147,15.21,16.677
9.6342,16.079,17.603
10.279,16.92,18.683
10.943,17.708,19.924
11.619,18.415,21.33
12.299,19.006,22.901
12.969,19.443,24.628
13.617,19.685,26.493
14.224,19.694,28.467
14.771,19.43,30.509
15.237,18.866,32.565
15.6,17.981,34.571
15.838,16.776,36.455
15.932,15.27,38.139
15.865,13.502,39.555
15.629,11.533,40.642
15.219,9.4421,41.361
14.642,7.3142,41.695
13.909,5.2358,41.654
13.042,3.2843,41.272
12.066,1.5206,40.599
11.011,-0.01483,39.7
9.9088,-1.303,38.64
8.7876,-2.3443,37.48
7.6744,-3.154,36.275
6.5916,-3.7575,35.066
5.5567,-4.1856,33.883
4.5824,-4.4707,32.747
3.6771,-4.6435,31.669
2.8451,-4.7319,30.653
2.0874,-4.7601,29.701
1.4026,-4.748,28.81
0.78755,-4.7119,27.975
0.23761,-4.6646,27.192
-0.25261,-4.616,26.456
-0.68895,-4.5737,25.762
-1.0774,-4.5434,25.106
-1.424,-4.5292,24.486
-1.7345,-4.5339,23.897
-2.0145,-4.5597,23.339
-2.269,-4.608,22.808
-2.5029,-4.6798,22.305
-2.7206,-4.7755,21.827
-2.9261,-4.8957,21.375
-3.1231,-5.0406,20.948
-3.3148,-5.2104,20.547
-3.5044,-5.4054,20.172
-3.6945,-5.6257,19.823
-3.8876,-5.8715,19.502
-4.086,-6.1431,19.211
-4.2917,-6.4408,18.949
-4.5066,-6.7649,18.72
-4.7324,-7.1154,18.526
-4.9707,-7.4926,18.369
-5.2229,-7.8964,18.251
-5.4903,-8.3266,18.177
-5.7739,-8.7826,18.15
-6.0748,-9.2636,18.173
-6.3937,-9.7679,18.251
-6.7311,-10.294,18.389
-7.0873,-10.838,18.591
-7.4624,-11.396,18.863
-7.8557,-11.964,19.211
-8.2665,-12.535,19.638
-8.6934,-13.101,20.151
-9.1341,-13.652,20.752
-9.5859,-14.177,21.446
-10.045,-14.664,22.233
-10.507,-15.097,23.113
-10.966,-15.459,24.083
-11.415,-15.734,25.136
-11.847,-15.904,26.262
-12.253,-15.95,27.446
-12.622,-15.859,28.668
-12.946,-15.616,29.905
-13.213,-15.213,31.13
-13.413,-14.647,32.31
-13.537,-13.923,33.413
-13.575,-13.051,34.406
-13.523,-12.051,35.26
-13.376,-10.949,35.95
-13.133,-9.7757,36.456
-12.797,-8.5675,36.767
-12.374,-7.3598,36.883
-11.873,-6.187,36.81
-11.304,-5.0791,36.563
-10.682,-4.0603,36.162
-10.02,-3.1478,35.632
-9.3324,-2.3517,34.997
-8.6343,-1.6752,34.283
-7.9384,-1.1159,33.514
-7.2561,-0.66707,32.709
-6.5972,-0.31874,31.885
-5.9694,-0.059264,31.056
-5.3784,0.12372,30.231
-4.8282,0.24247,29.418
-4.3211,0.30851,28.622
-3.8581,0.3323,27.845
-3.4391,0.32301,27.09
-3.0629,0.28848,26.356
-2.7277,0.23526,25.645
-2.4314,0.16866,24.954
-2.1714,0.092923,24.285
-1.945,0.011324,23.635
-1.7494,-0.073682,23.005
-1.5818,-0.16033,22.393
-1.4397,-0.24742,21.798
-1.3204,-0.33424,21.22
-1.2218,-0.42041,20.659
-1.1417,-0.5059,20.113
-1.0781,-0.59089,19.583
-1.0294,-0.67573,19.067
-0.99401,-0.76093,18.565
-0.9707,-0.8471,18.078
-0.95834,-0.93494,17.604
-0.956,-1.0252,17.143
-0.96292,-1.1188,16.696
-0.97851,-1.2164,16.262
-1.0023,-1.3191,15.84
-1.034,-1.4278,15.431
-1.0734,-1.5435,15.034
-1.1204,-1.6672,14.65
-1.1751,-1.8001,14.278
-1.2376,-1.9434,13.918
-1.3082,-2.0982,13.571
-1.3872,-2.266,13.236
-1.475,-2.4481,12.915
-1.5724,-2.6462,12.607
-1.6797,-2.8617,12.312
-1.7979,-3.0966,12.032
-1.9278,-3.3528,11.767
-2.0703,-3.6322,11.518
-2.2265,-3.9371,11.286
-2.3975,-4.2699,11.072
-2.5848,-4.633,10.879
-2.7896,-5.0292,10.709
-3.0136,-5.4613,10.564
-3.2583,-5.9321,10.447
-3.5257,-6.4447,10.361
-3.8176,-7.0022,10.312
-4.1361,-7.6074,10.305
-4.4832,-8.2632,10.344
-4.8612,-8.9721,10.439
-5.2723,-9.7361,10.597
-5.7187,-10.556,10.828
-6.2024,-11.433,11.143
-6.7255,-12.364,11.554
-7.2893,-13.346,12.078
-7.895,-14.374,12.729
-8.5429,-15.435,13.524
-9.2321,-16.518,14.482
-9.9607,-17.601,15.621
-10.725,-18.658,16.957
-11.518,-19.655,18.506
-12.332,-20.552,20.277
-13.154,-21.299,22.27
-13.968,-21.84,24.478
-14.755,-22.113,26.876
-15.491,-22.058,29.422
-16.148,-21.617,32.055
-16.695,-20.746,34.691
-17.1,-19.422,37.229
-17.332,-17.649,39.558
-17.364,-15.47,41.562
-17.175,-12.96,43.14
-16.753,-10.23,44.215
-16.101,-7.4116,44.75
-15.232,-4.6406,44.75
-14.173,-2.0429,44.263
-12.96,0.28251,43.373
-11.636,2.2719,42.179
-10.245,3.8991,40.79
-8.8304,5.1704,39.303
-7.4303,6.1168,37.798
-6.0756,6.7837,36.336
-4.7897,7.2223,34.955
-3.5885,7.4832,33.677
-2.4813,7.6121,32.51
-1.472,7.6479,31.454
-0.55999,7.6223,30.503
0.25824,7.5601,29.647
0.98842,7.4802,28.876
1.6376,7.3967,28.18
2.2135,7.3198,27.549
2.7241,7.2566,26.977
3.1774,7.2119,26.455
3.5808,7.1889,25.979
3.9416,7.1894,25.543
4.2664,7.2143,25.146
4.5612,7.2639,24.783
4.8315,7.338,24.453
5.0821,7.436,24.156
5.3175,7.557,23.89
5.5415,7.7,23.654
5.7573,7.8638,23.45
5.968,8.0471,23.278
6.1759,8.2485,23.137
6.3832,8.4663,23.03
6.5915,8.6989,22.956
6.8022,8.9444,22.917
7.0164,9.2007,22.914
7.2349,9.4655,22.949
7.4579,9.7363,23.022
7.6858,10.01,23.134
7.9182,10.284,23.286
8.1548,10.555,23.48
8.3948,10.818,23.714
8.6371,11.069,23.99
8.8803,11.305,24.306
9.1227,11.52,24.662
9.3624,11.709,25.055
9.5971,11.868,25.484
9.8242,11.991,25.943
10.041,12.073,26.429
10.244,12.11,26.936
10.431,12.098,27.459
10.597,12.033,27.988
10.741,11.914,28.517
10.858,11.739,29.036
10.946,11.509,29.537
11.003,11.226,30.009
11.025,10.893,30.444
11.012,10.514,30.833
10.962,10.097,31.168
10.875,9.649,31.444
10.753,9.1779,31.655
10.595,8.6931,31.798
10.405,8.2038,31.871
10.185,7.719,31.875
9.9384,7.2472,31.811
9.6693,6.796,31.683
9.382,6.3719,31.495
9.0809,5.9803,31.253
8.7709,5.6251,30.963
8.4563,5.309,30.63
8.1416,5.0335,30.262
7.8308,4.7989,29.865
7.5276,4.6049,29.445
7.2353,4.4501,29.006
6.9568,4.3328,28.555
6.6944,4.2509,28.095
6.45,4.202,27.63
6.2252,4.1839,27.164
6.0211,4.1941,26.7
5.8384,4.2304,26.241
5.6776,4.2908,25.788
5.5389,4.3735,25.344
5.4224,4.4769,24.91
5.3278,4.5996,24.489
5.255,4.7407,24.081
5.2036,4.8992,23.688
5.1731,5.0746,23.311
5.1633,5.2664,22.952
5.1736,5.4744,22.612
5.2037,5.6984,22.292
5.2532,5.9385,21.994
5.3217,6.1946,21.72
5.409,6.4669,21.47
5.5148,6.7554,21.247
5.6388,7.0602,21.053
5.781,7.3814,20.89
5.941,7.7186,20.76
6.1188,8.0715,20.665
6.314,8.4397,20.607
6.5266,8.822,20.591
6.7562,9.2174,20.617
7.0023,9.624,20.69
7.2644,10.04,20.813
7.542,10.461,20.987
7.8339,10.886,21.216
8.1391,11.308,21.503
8.456,11.724,21.85
8.7828,12.127,22.259
9.1172,12.51,22.73
9.4564,12.865,23.265
9.7973,13.184,23.861
10.136,13.458,24.516
10.468,13.676,25.227
10.789,13.83,25.986
11.093,13.909,26.785
11.375,13.905,27.613
11.628,13.81,28.459
11.846,13.618,29.305
12.023,13.327,30.137
12.154,12.937,30.936
12.232,12.451,31.683
12.254,11.876,32.361
12.216,11.223,32.954
12.117,10.505,33.446
11.956,9.7404,33.827
11.734,8.9464,34.089
11.455,8.1424,34.23
11.124,7.3473,34.25
10.746,6.5786,34.154
10.33,5.8515,33.95
9.8817,5.1784,33.649
9.4114,4.5684,33.264
8.9271,4.0273,32.807
8.4371,3.5579,32.291
7.9492,3.1603,31.73
7.4703,2.8322,31.135
7.0065,2.5696,30.517
6.5628,2.3676,29.883
6.1433,2.2204,29.241
5.751,2.1219,28.598
5.3881,2.0663,27.957
5.0559,2.0479,27.323
4.7551,2.0616,26.698
4.4858,2.1029,26.084
4.2475,2.1678,25.483
4.0395,2.2531,24.896
3.8609,2.3559,24.323
3.7104,2.4743,23.765
3.5868,2.6067,23.223
3.4888,2.752,22.697
3.4151,2.9095,22.188
3.3645,3.0789,21.696
3.336,3.2602,21.221
3.3284,3.4537,20.764
3.3409,3.6601,20.325
3.3728,3.8799,19.905
3.4235,4.1141,19.505
3.4926,4.3638,19.126
3.5797,4.6301,18.768
3.6847,4.9142,18.434
3.8077,5.2176,18.123
3.9487,5.5415,17.839
4.108,5.8873,17.582
4.2859,6.2564,17.355
4.483,6.6501,17.16
4.6997,7.0696,17.001
4.9367,7.5158,16.879
5.1946,7.9897,16.8
5.4741,8.4915,16.767
5.7758,9.0215,16.785
6.1004,9.579,16.859
6.4483,10.163,16.993
6.8197,10.771,17.195
7.2149,11.4,17.472
7.6334,12.046,17.828
8.0746,12.702,18.272
8.5373,13.36,18.811
9.0196,14.011,19.45
9.5188,14.642,20.195
10.031,15.239,21.05
10.552,15.784,22.017
11.075,16.257,23.096
11.593,16.638,24.28
12.098,16.903,25.562
12.578,17.029,26.925
13.023,16.994,28.349
13.42,16.778,29.806
13.756,16.368,31.263
14.017,15.756,32.681
14.191,14.942,34.018
14.266,13.939,35.231
14.233,12.768,36.28
14.087,11.461,37.13
13.824,10.061,37.754
13.448,8.6117,38.138
12.964,7.1622,38.279
12.384,5.7579,38.187
11.721,4.4388,37.882
10.993,3.2361,37.392
10.218,2.1713,36.75
9.4129,1.2555,35.992
8.5971,0.49065,35.151
7.7865,-0.12901,34.256
6.9949,-0.61481,33.332
6.234,-0.98163,32.4
5.5124,-1.2461,31.475
4.8366,-1.4252,30.567
4.2104,-1.5351,29.683
3.6358,-1.5906,28.827
3.1132,-1.6048,28
2.6414,-1.5887,27.204
2.2184,-1.5518,26.436
1.8414,-1.5016,25.697
1.5071,-1.4442,24.984
1.2119,-1.3843,24.296
0.95233,-1.3255,23.631
0.72454,-1.2707,22.988
0.52502,-1.2216,22.366
0.35035,-1.1798,21.763
0.19733,-1.1462,21.179
0.062981,-1.1213,20.612
-0.055445,-1.1054,20.061
-0.16044,-1.0988,19.527
-0.25427,-1.1014,19.008
-0.33898,-1.1132,18.504
-0.41641,-1.1343,18.014
-0.48819,-1.1645,17.539
-0.55582,-1.2039,17.077
-0.62064,-1.2526,16.628
-0.68383,-1.3107,16.192
-0.74652,-1.3783,15.77
-0.80969,-1.4558,15.359
-0.87431,-1.5436,14.962
-0.94124,-1.6422,14.576
-1.0113,-1.7521,14.203
-1.0854,-1.8741,13.842
-1.1643,-2.0091,13.493
-1.2488,-2.1579,13.157
-1.3397,-2.3216,12.833
-1.4379,-2.5016,12.522
-1.5442,-2.6992,12.224
-1.6597,-2.9158,11.939
-1.7853,-3.1532,11.669
-1.9221,-3.4132,11.414
-2.0712,-3.6979,11.176
-2.2339,-4.0094,10.954
-2.4114,-4.3501,10.752
-2.6053,-4.7225,10.57
-2.817,-5.1294,10.411
-3.0483,-5.5736,10.278
-3.3008,-6.0581,10.174
-3.5765,-6.5859,10.102
-3.8775,-7.1601,10.069
-4.2057,-7.7838,10.078
-4.5635,-8.4597,10.136
-4.9532,-9.1904,10.252
-5.3769,-9.9775,10.434
-5.8369,-10.822,10.692
-6.3355,-11.724,11.039
-6.8744,-12.682,11.487
-7.4551,-13.69,12.053
-8.0786,-14.742,12.752
-8.7449,-15.826,13.603
-9.4531,-16.927,14.624
-10.2,-18.022,15.834
-10.983,-19.083,17.25
-11.793,-20.073,18.886
-12.621,-20.947,20.75
-13.453,-21.652,22.84
-14.273,-22.13,25.144
-15.059,-22.317,27.632
-15.785,-22.149,30.256
-16.421,-21.571,32.945
-16.936,-20.543,35.609
-17.297,-19.049,38.138
-17.472,-17.105,40.416
-17.435,-14.765,42.327
-17.168,-12.119,43.773
-16.663,-9.29,44.686
-15.926,-6.4166,45.043
-14.975,-3.6382,44.863
-13.841,-1.0765,44.212
-12.565,1.1782,43.182
-11.191,3.074,41.882
-9.7642,4.5968,40.422
-8.3281,5.7637,38.895
-6.9189,6.6134,37.378
-5.5657,7.1961,35.923
-4.2895,7.5651,34.565
-3.104,7.771,33.319
-2.0165,7.8584,32.189
-1.029,7.8643,31.172
-0.1397,7.8183,30.26
0.6561,7.7433,29.442
1.3648,7.6564,28.708
1.994,7.5702,28.047
2.5516,7.4935,27.45
3.0458,7.4326,26.909
3.4845,7.3916,26.418
3.8752,7.3728,25.971
4.2249,7.3777,25.564
4.5402,7.4068,25.194
4.8269,7.4602,24.858
5.0902,7.5372,24.556
5.3349,7.6372,24.284
5.5651,7.759,24.044
5.7845,7.9016,23.835
5.9962,8.0635,23.656
6.2029,8.2433,23.509
6.407,8.4394,23.393
6.6102,8.6502,23.31
6.8142,8.8737,23.261
7.0202,9.1079,23.245
7.2289,9.3506,23.264
7.4411,9.5995,23.32
7.6569,9.8517,23.412
7.8764,10.104,23.542
8.0992,10.355,23.711
8.3248,10.598,23.917
8.5521,10.832,24.161
8.7801,11.052,24.443
9.0074,11.254,24.762
9.232,11.433,25.115
9.4521,11.585,25.501
9.6654,11.705,25.916
9.8694,11.79,26.356
10.061,11.834,26.817
10.239,11.835,27.293
10.398,11.789,27.777
10.537,11.694,28.262
10.653,11.55,28.74
10.743,11.355,29.204
10.804,11.112,29.645
10.835,10.823,30.056
10.834,10.492,30.427
10.8,10.125,30.752
10.732,9.7262,31.025
10.631,9.3042,31.242
10.499,8.8665,31.398
10.336,8.4211,31.492
10.144,7.976,31.522
9.9273,7.539,31.491
9.6884,7.1171,31.399
9.4313,6.7165,31.252
9.1598,6.3427,31.052
8.8781,5.9998,30.805
8.5903,5.6908,30.516
8.3003,5.4178,30.191
8.0121,5.1817,29.835
7.729,4.9829,29.455
7.4544,4.8206,29.055
7.191,4.6937,28.639
6.9413,4.6008,28.213
6.7073,4.54,27.78
6.4905,4.5094,27.344
6.2924,4.5069,26.907
6.1139,4.5306,26.473
5.9555,4.5786,26.044
5.8178,4.6493,25.623
5.701,4.7411,25.21
5.605,4.8528,24.808
